13.2500000000 3.8971143170
13.7500000000 4.7631397208
14.2500000000 5.6291651246
14.7500000000 6.4951905284
15.2500000000 7.3612159322
15.7500000000 8.2272413360
16.2500000000 9.0932667397
16.7500000000 9.9592921435
17.2500000000 10.8253175473
17.7500000000 11.6913429511
18.2500000000 12.5573683549
18.7500000000 13.4233937587
19.2500000000 14.2894191624
19.7500000000 15.1554445662
20.2500000000 16.0214699700
20.7500000000 16.8874953738
21.2500000000 17.7535207776
21.7500000000 18.6195461814
22.2500000000 19.4855715851
22.7500000000 20.3515969889
23.2500000000 21.2176223927
23.7500000000 22.0836477965
24.2500000000 22.9496732003
24.7500000000 23.8156986041
25.2500000000 24.6817240079
25.7500000000 25.5477494116
12.2500000000 0.4330127019
12.7500000000 1.2990381057
13.2500000000 2.1650635095
13.7500000000 3.0310889132
14.2500000000 3.8971143170
14.7500000000 4.7631397208
15.2500000000 5.6291651246
15.7500000000 6.4951905284
16.2500000000 7.3612159322
16.7500000000 8.2272413360
17.2500000000 9.0932667397
17.7500000000 9.9592921435
18.2500000000 10.8253175473
18.7500000000 11.6913429511
19.2500000000 12.5573683549
19.7500000000 13.4233937587
20.2500000000 14.2894191624
20.7500000000 15.1554445662
21.2500000000 16.0214699700
21.7500000000 16.8874953738
22.2500000000 17.7535207776
22.7500000000 18.6195461814
23.2500000000 19.4855715851
23.7500000000 20.3515969889
24.2500000000 21.2176223927
24.7500000000 22.0836477965
25.2500000000 22.9496732003
25.7500000000 23.8156986041
26.2500000000 24.6817240079
26.7500000000 25.5477494116
13.2500000000 0.4330127019
13.7500000000 1.2990381057
14.2500000000 2.1650635095
14.7500000000 3.0310889132
15.2500000000 3.8971143170
15.7500000000 4.7631397208
16.2500000000 5.6291651246
16.7500000000 6.4951905284
17.2500000000 7.3612159322
17.7500000000 8.2272413360
18.2500000000 9.0932667397
18.7500000000 9.9592921435
19.2500000000 10.8253175473
19.7500000000 11.6913429511
20.2500000000 12.5573683549
20.7500000000 13.4233937587
21.2500000000 14.2894191624
21.7500000000 15.1554445662
22.2500000000 16.0214699700
22.7500000000 16.8874953738
23.2500000000 17.7535207776
23.7500000000 18.6195461814
24.2500000000 19.4855715851
24.7500000000 20.3515969889
25.2500000000 21.2176223927
25.7500000000 22.0836477965
26.2500000000 22.9496732003
26.7500000000 23.8156986041
27.2500000000 24.6817240079
27.7500000000 25.5477494116
14.2500000000 0.4330127019
14.7500000000 1.2990381057
15.2500000000 2.1650635095
15.7500000000 3.0310889132
16.2500000000 3.8971143170
16.7500000000 4.7631397208
17.2500000000 5.6291651246
17.7500000000 6.4951905284
18.2500000000 7.3612159322
18.7500000000 8.2272413360
19.2500000000 9.0932667397
19.7500000000 9.9592921435
20.2500000000 10.8253175473
20.7500000000 11.6913429511
21.2500000000 12.5573683549
21.7500000000 13.4233937587
22.2500000000 14.2894191624
22.7500000000 15.1554445662
23.2500000000 16.0214699700
23.7500000000 16.8874953738
24.2500000000 17.7535207776
24.7500000000 18.6195461814
25.2500000000 19.4855715851
25.7500000000 20.3515969889
26.2500000000 21.2176223927
26.7500000000 22.0836477965
27.2500000000 22.9496732003
27.7500000000 23.8156986041
28.2500000000 24.6817240079
28.7500000000 25.5477494116
15.2500000000 0.4330127019
15.7500000000 1.2990381057
16.2500000000 2.1650635095
16.7500000000 3.0310889132
17.2500000000 3.8971143170
17.7500000000 4.7631397208
18.2500000000 5.6291651246
18.7500000000 6.4951905284
19.2500000000 7.3612159322
19.7500000000 8.2272413360
20.2500000000 9.0932667397
20.7500000000 9.9592921435
21.2500000000 10.8253175473
21.7500000000 11.6913429511
22.2500000000 12.5573683549
22.7500000000 13.4233937587
23.2500000000 14.2894191624
23.7500000000 15.1554445662
24.2500000000 16.0214699700
24.7500000000 16.8874953738
25.2500000000 17.7535207776
25.7500000000 18.6195461814
26.2500000000 19.4855715851
26.7500000000 20.3515969889
27.2500000000 21.2176223927
27.7500000000 22.0836477965
28.2500000000 22.9496732003
28.7500000000 23.8156986041
29.2500000000 24.6817240079
29.7500000000 25.5477494116
16.2500000000 0.4330127019
16.7500000000 1.2990381057
17.2500000000 2.1650635095
17.7500000000 3.0310889132
18.2500000000 3.8971143170
18.7500000000 4.7631397208
19.2500000000 5.6291651246
19.7500000000 6.4951905284
20.2500000000 7.3612159322
20.7500000000 8.2272413360
21.2500000000 9.0932667397
21.7500000000 9.9592921435
22.2500000000 10.8253175473
22.7500000000 11.6913429511
23.2500000000 12.5573683549
23.7500000000 13.4233937587
24.2500000000 14.2894191624
24.7500000000 15.1554445662
25.2500000000 16.0214699700
25.7500000000 16.8874953738
26.2500000000 17.7535207776
26.7500000000 18.6195461814
27.2500000000 19.4855715851
27.7500000000 20.3515969889
28.2500000000 21.2176223927
28.7500000000 22.0836477965
29.2500000000 22.9496732003
29.7500000000 23.8156986041
0.2500000000 24.6817240079
0.7500000000 25.5477494116
17.2500000000 0.4330127019
17.7500000000 1.2990381057
18.2500000000 2.1650635095
18.7500000000 3.0310889132
19.2500000000 3.8971143170
19.7500000000 4.7631397208
20.2500000000 5.6291651246
20.7500000000 6.4951905284
21.2500000000 7.3612159322
21.7500000000 8.2272413360
22.2500000000 9.0932667397
22.7500000000 9.9592921435
23.2500000000 10.8253175473
23.7500000000 11.6913429511
24.2500000000 12.5573683549
24.7500000000 13.4233937587
25.2500000000 14.2894191624
25.7500000000 15.1554445662
26.2500000000 16.0214699700
26.7500000000 16.8874953738
27.2500000000 17.7535207776
27.7500000000 18.6195461814
28.2500000000 19.4855715851
28.7500000000 20.3515969889
29.2500000000 21.2176223927
29.7500000000 22.0836477965
0.2500000000 22.9496732003
0.7500000000 23.8156986041
1.2500000000 24.6817240079
1.7500000000 25.5477494116
18.2500000000 0.4330127019
18.7500000000 1.2990381057
19.2500000000 2.1650635095
19.7500000000 3.0310889132
20.2500000000 3.8971143170
20.7500000000 4.7631397208
21.2500000000 5.6291651246
21.7500000000 6.4951905284
22.2500000000 7.3612159322
22.7500000000 8.2272413360
23.2500000000 9.0932667397
23.7500000000 9.9592921435
24.2500000000 10.8253175473
24.7500000000 11.6913429511
25.2500000000 12.5573683549
25.7500000000 13.4233937587
26.2500000000 14.2894191624
26.7500000000 15.1554445662
27.2500000000 16.0214699700
27.7500000000 16.8874953738
28.2500000000 17.7535207776
28.7500000000 18.6195461814
29.2500000000 19.4855715851
29.7500000000 20.3515969889
0.2500000000 21.2176223927
0.7500000000 22.0836477965
1.2500000000 22.9496732003
1.7500000000 23.8156986041
2.2500000000 24.6817240079
2.7500000000 25.5477494116
19.2500000000 0.4330127019
19.7500000000 1.2990381057
20.2500000000 2.1650635095
20.7500000000 3.0310889132
21.2500000000 3.8971143170
21.7500000000 4.7631397208
22.2500000000 5.6291651246
22.7500000000 6.4951905284
23.2500000000 7.3612159322
23.7500000000 8.2272413360
24.2500000000 9.0932667397
24.7500000000 9.9592921435
25.2500000000 10.8253175473
25.7500000000 11.6913429511
26.2500000000 12.5573683549
26.7500000000 13.4233937587
27.2500000000 14.2894191624
27.7500000000 15.1554445662
28.2500000000 16.0214699700
28.7500000000 16.8874953738
29.2500000000 17.7535207776
29.7500000000 18.6195461814
0.2500000000 19.4855715851
0.7500000000 20.3515969889
1.2500000000 21.2176223927
1.7500000000 22.0836477965
2.2500000000 22.9496732003
2.7500000000 23.8156986041
3.2500000000 24.6817240079
3.7500000000 25.5477494116
20.2500000000 0.4330127019
20.7500000000 1.2990381057
21.2500000000 2.1650635095
21.7500000000 3.0310889132
22.2500000000 3.8971143170
22.7500000000 4.7631397208
23.2500000000 5.6291651246
23.7500000000 6.4951905284
24.2500000000 7.3612159322
